cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
2046873,4008710030,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,2466900,CENTAL ASTORIA,60,1949,3,20-24 Crescent Street,Has Subsidies
2046889,4008720019,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,0,850500,23RD STREET HOLDINGS,16,2002,1,25-65 23 Street,Has Subsidies
2046900,4008720034,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,297000,PARTNERS 23 LLC,6,2002,1,25-25 23 Street,Has Subsidies
2046922,4008720065,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,944100,ASAK ASSOCIATES LLC,16,2003,2,25-20 Crescent Street,Has Subsidies
2046928,4008720074,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1212750,25 CRESCENT LLC,14,2008,3,25-44 Crescent Street,Has Subsidies
2046939,4008727501,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,386549,,8,2006,1,25-47 23 Street,Has Subsidies
2046940,4008727502,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,878850,,12,1931,1,25-50 Crescent Street,Has Subsidies
2047544,4008810046,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1111950,CENTRAL ASTORIA LLC,27,1949,3,20-12 24 Street,Has Subsidies
2047545,4008810060,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,917550,CENTAL ASTORIA,27,1949,1,20-32 24 Street,Has Subsidies
2047546,4008810070,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,888300,CENTAL ASTORIA,27,1930,1,20-52 24 Street,Has Subsidies
2047547,4008817501,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2296342,,36,2008,1,23-11 21 Avenue,Has Subsidies
2047655,4008840010,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,813150,QUINN INCORPORATED,12,1911,1,25-71 22 Street,Has Subsidies
2047656,4008840012,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,3113100,MSGR. THOMAS CAMPBELL,73,1991,1,25-63 22 Street,Has Subsidies
2047656,4008840012,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,3113100,MSGR. THOMAS CAMPBELL,73,1991,1,25-63 22 Street,Has Subsidies
2047656,4008840012,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,3113100,MSGR. THOMAS CAMPBELL,73,1991,1,25-63 22 Street,Has Subsidies
2047656,4008840012,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,3113100,MSGR. THOMAS CAMPBELL,73,1991,1,25-63 22 Street,Has Subsidies
2047724,4008850001,36081008300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,8268300,1134 N. SYCAMORE PART,117,2008,2,26 27 Avenue,Has Subsidies
2047731,4008850016,36081008300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,882000,ASTORIA ASSOCIATES LL,11,2008,1,18-05 27 Avenue,Has Subsidies
2047751,4008857501,36081008300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,819003,,18,2006,1,26-20 21 Street,Has Subsidies
2047771,4008860030,36081008300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,246675,PLANA HALKIDIKIS LLC,7,2007,1,26-07 18 Street,Has Subsidies
2047810,4008870035,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1683900,GILHOMES LLC,14,2008,1,25-27 25 Road,Has Subsidies
2047812,4008870038,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,683354,"GILHOMES,",10,2001,1,18-12 25 Road,Has Subsidies
2047918,4008900001,36081009700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,7250850,19-19 24TH AVENUE OWN,188,1920,2,19-19 24 Avenue,Has Subsidies
2048127,4008920027,36081010300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,1702350,ASTORIA TERRACE GARDE,42,1950,3,21-09 19 Street,Has Subsidies
2048160,4008920113,36081010300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,159845,,7,2006,2,19-22 21 Road,Has Subsidies
2048185,4008930002,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,879750,CENTAL ASTORIA,27,1949,1,19-09 21 Avenue,Has Subsidies
2048186,4008930007,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1885050,CENTAL ASTORIA,60,1949,1,20-52 20 Street,Has Subsidies
2048187,4008930020,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2487150,MARINE TERRACE HOLDIN,60,1949,11,20-32 19 Street,Has Subsidies
2048187,4008930020,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2487150,MARINE TERRACE HOLDIN,60,1949,11,20-32 19 Street,Has Subsidies
2048188,4008930030,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,2586150,MARINE TERRACE HOLDIN,60,1949,5,20-12 20 Street,Has Subsidies
2048188,4008930030,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,2586150,MARINE TERRACE HOLDIN,60,1949,5,20-12 20 Street,Has Subsidies
2048189,4008930050,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2586150,MARINE TERRACE HOLDIN,60,1949,6,20-11 20 Street,Has Subsidies
2048189,4008930050,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2586150,MARINE TERRACE HOLDIN,60,1949,6,20-11 20 Street,Has Subsidies
2048190,4008930070,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,1886850,CENTAL ASTORIA,60,1949,1,20-31 20 Street,Has Subsidies
2048191,4008930080,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1602900,CENTAL ASTORIA,51,1949,1,20-53 20 Street,Has Subsidies
2048192,4008930101,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,863100,CENTAL ASTORIA,27,1949,1,20-01 21 Avenue,Has Subsidies
2048194,4008940002,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2487150,MARINE TERRACE HOLDIN,60,1949,8,20-11 18 Street,Has Subsidies
2048194,4008940002,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2487150,MARINE TERRACE HOLDIN,60,1949,8,20-11 18 Street,Has Subsidies
2048195,4008940020,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2586150,MARINE TERRACE HOLDIN,60,1949,6,20-31 19 Street,Has Subsidies
2048195,4008940020,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2586150,MARINE TERRACE HOLDIN,60,1949,6,20-31 19 Street,Has Subsidies
2048196,4008940030,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2700450,CENTAL ASTORIA,84,1949,2,20-53 18 Street,Has Subsidies
2048197,4008940050,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,1442700,CENTAL ASTORIA,45,1949,1,20-65 Shore Boulevard,Has Subsidies
2048198,4008940075,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2487150,MARINE TERRACE HOLDIN,60,1949,9,20-05 Shore Boulevard,Has Subsidies
2048198,4008940075,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2487150,MARINE TERRACE HOLDIN,60,1949,9,20-05 Shore Boulevard,Has Subsidies
2048199,4008940101,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,3482100,MARINE TERRACE HOLDIN,84,1947,12,20-25 Shore Boulevard,Has Subsidies
2048199,4008940101,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,3482100,MARINE TERRACE HOLDIN,84,1947,12,20-25 Shore Boulevard,Has Subsidies
2048234,4008960053,36081010300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,4744800,ASTORIA TERRACE GARDE,168,1950,15,18-22 21 Avenue,Has Subsidies
2048375,4008990058,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,81692,TURTURRO NICOLETTA,5,2002,1,25-15 14 Place,Has Subsidies
2048404,4008990099,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,96535,SARCHESE FAMILY LIMIT,6,1931,1,25-26 18 Street,Has Subsidies
2048417,4008990182,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,379350,TWO M. SANTOS HOLDIN,6,2002,1,25-22 14 Place,Has Subsidies
2048441,4009000053,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,686250,2344 BRONX REALTY ASS,10,2008,1,25-44 14 Street,Has Subsidies
2048524,4009030007,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,5337900,BRIDGEVIEW II LLC,108,1972,1,26-45 9 Street,Has Subsidies
2048546,4009040021,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,1331550,DROYZAS REAL ESTATE C,28,2002,1,25-66 12 Street,Has Subsidies
2048548,4009057501,36081009100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,13728599,SHORE TOWERS CONDOMIN,408,1989,1,25-40 Shore Boulevard,Has Subsidies
2048553,4009080001,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,5613300,REALTY EQUITY HOLDING,128,1969,1,8-15 27 Avenue,Has Subsidies
2048562,4009090001,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,3273750,GOODWILL INDUSTRIES H,208,1969,1,4-21 27 Avenue,Has Subsidies
2048562,4009090001,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,3273750,GOODWILL INDUSTRIES H,208,1969,1,4-21 27 Avenue,Has Subsidies
2048600,4009140001,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,500175,EAST SHORE DEVELOPMEN,8,2007,1,26-41 2 Street,Has Subsidies
2048602,4009140005,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,635850,ARI PROPERTIES LLC,9,2012,1,26-27 2 Street,Has Subsidies
2048603,4009140006,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,763200,ARI PROPERTIES LLC,9,2012,1,26-25 2 Street,Has Subsidies
2048604,4009140007,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1023750,ARI PROPERTIES LLC,10,2012,,26-23 2 Street,Has Subsidies
2048623,4009140037,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,537615,EAST SHORE DEVELOPME,8,2007,1,2-17 27 Avenue,Has Subsidies
2048624,4009140040,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,537615,EAST SHORE DEVELOPME,8,2007,1,2-15 27 Avenue,Has Subsidies
2048625,4009140042,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,537615,,8,2007,1,2-11 27 Avenue,Has Subsidies
2048626,4009140044,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,537615,,8,2007,1,2-07 27 Avenue,Has Subsidies
2048627,4009140046,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,542880,,8,2007,1,2-03 27 Avenue,Has Subsidies
2048633,4009150006,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,987300,HALLETTS ASTORIA LLC,,,,26-01 1 Street,Has Subsidies
2048635,4009150033,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,3417300,HALLETS COVE URBAN HO,50,2012,,2646 2 Street,Has Subsidies
2048751,4009450026,36081031700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,221761,"THEOFILAKTIDIS, THEOD",6,2005,1,19-54 77 Street,Has Subsidies
2048816,4009467502,36081031700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,267141,,11,1931,1,19-73 77 Street,Has Subsidies
2050231,4010550038,36081030904,Jackson Heights,City Council District 22,QN 03 - Jackson Heights,Queens,New York City,0,0,7358850,OUR LADY OF FATIMA AP,93,1996,1,78-01 30 Avenue,Has Subsidies
2053226,4011560030,36081029500,Sunnyside/Woodside,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,427684,32-42 55TH STREET REA,7,2014,2,32-42 55 Street,Has Subsidies
2054389,4011837501,36081029300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,719484,SIXONE WOODSIDE CONDO,23,2009,1,33-30 61 Street,Has Subsidies
2055243,4012167501,36081026100,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,1,2609109,,18,2008,1,37-59 61 Street,Has Subsidies
2055458,4012227501,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,1432351,,25,2008,1,68-12 37 Road,Has Subsidies
2055459,4012227502,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,460746,,5,2012,1,65-33 38 Avenue,Has Subsidies
2055472,4012230022,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,1,0,212430,"VENDOME, GENNARO",6,2009,2,67-01 Roosevelt Avenue,Has Subsidies
2055729,4012290084,36081025900,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,427950,RABBAT LLC,5,2000,2,39-17 60 Street,Has Subsidies
2055802,4012320074,36081026100,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,158608,KENCHIH TAKCHIEH LLC,8,2009,1,62-16 39 Avenue,Has Subsidies
2056260,4012570032,36081029100,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,0,11596950,JACKSON HEIGHTS REALT,,1998,2,70-05 35 Avenue,Has Subsidies
2056631,4012760026,36081028700,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,0,364195,117-20 ST JCKSN HTS I,10,1921,1,35-42 77 Street,Has Subsidies
2056700,4012820011,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,658800,6908 LLC,10,2006,1,69-08 38 Avenue,Has Subsidies
2056720,4012820064,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,662235,"BQM MANAGEMENT, LLC",8,2012,1,69-17 38 Avenue,Has Subsidies
2056787,4012830015,36081029100,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,0,1286550,"37-22 73RD ST, LLC",10,2007,2,37-22 73 Street,Has Subsidies
2056815,4012840029,36081028900,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,0,1152000,AMERICAN MILLENNIUMMA,7,2001,2,37-11 73 Street,Has Subsidies
2056832,4012847502,36081028900,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,0,1016267,,6,2005,1,37-15 73 Street,Has Subsidies
2056863,4012860008,36081028700,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,0,1215900,BOMBAY VILLA LLC,6,2007,2,37-53 75 Street,Has Subsidies
2056996,4012900029,36081028500,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,1,1744650,37-52/37-56 80TH REAL,58,1926,1,37-52 80 Street,Has Subsidies
2057008,4012900049,36081028500,Jackson Heights,City Council District 25,QN 03 - Jackson Heights,Queens,New York City,0,0,1718550,37-51/37-55 79TH REAL,58,1927,1,37-51 79 Street,Has Subsidies
2057179,4012960075,36081026100,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,2565000,64-01 WOODSIDE REALTY,27,2011,1,64-01 Woodside Avenue,Has Subsidies
2057302,4012987501,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,696598,,16,2008,2,41-36 66 Street,Has Subsidies
2057325,4012990040,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,371250,QUEENSWAY REALTY LLC,7,2005,2,40-18 68 Street,Has Subsidies
2057342,4012997501,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,467551,,12,2008,1,40-40 68 Street,Has Subsidies
2057382,4013007502,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,1128150,,12,2008,1,40-45 68 Street,Has Subsidies
2057392,4013010016,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,301594,CHANYANAWAT LLC.,5,2006,1,40-23 69 Street,Has Subsidies
2057393,4013010017,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,284536,QIN MANAGEMENT INC.,5,2006,1,40-21 69 Street,Has Subsidies
2057496,4013047501,36081026500,Sunnyside/Woodside,City Council District 25,QN 04 - Elmhurst/Corona,Queens,New York City,0,0,702906,,16,2008,2,40-23 72 Street,Has Subsidies
2057496,4013047501,36081026500,Sunnyside/Woodside,City Council District 25,QN 04 - Elmhurst/Corona,Queens,New York City,0,0,702906,,16,2008,2,40-23 72 Street,Has Subsidies
2057534,4013057501,36081026500,Sunnyside/Woodside,City Council District 25,QN 04 - Elmhurst/Corona,Queens,New York City,0,0,4070250,,31,2010,1,40-07 73 Street,Has Subsidies
2057569,4013077502,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,1116459,,15,2007,1,41-35 67 Street,Has Subsidies
2057641,4013097501,36081026300,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,3867750,,27,2010,1,69-14 41 Avenue,Has Subsidies
2057676,4013100077,36081026500,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,596862,OVANESSIAN 71 LLC,9,2011,1,41-64 71 Street,Has Subsidies
2057728,4013110074,36081026500,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,791505,TMK 1 REALTY LLC,9,2008,1,41-66 72 Street,Has Subsidies
2057729,4013110075,36081026500,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,380064,"ZHANG, LI ZHEN",6,2004,1,41-68 72 Street,Has Subsidies
2057960,4013200051,36081025302,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,1580400,5123 Q. BLVD LLC,22,2009,1,51-23 Queens Boulevard,Has Subsidies
2057963,4013210001,36081025302,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,3501000,52-01 LLC,66,2008,1,43-41 52 Street,Has Subsidies
2057970,4013210019,36081025302,Sunnyside/Woodside,City Council District 26,QN 02 - Woodside/Sunnyside,Queens,New York City,0,0,370350,43-09 52 ST. REALTY L,11,2005,1,43-09 52 Street,Has Subsidies
