"","ALXN","AMGN","ANIK","ARWR","BIIB","CASC","CBM","CELG","GILD","IMGN","INCY","NKTR","PGNX","REGN","RGEN","SPPI","SRPT","TECH","VRTX"
"1998-07-20",2.125,15.672117,16.75,32.5,4.354167,74.25,12.595433,0.463542,0.693478,1.4687,20.79685,14.46875,14.5,7.875,1.4062,295.99646,33.75,6.954529,10.75
"1998-07-21",2.234375,15.995533,14.25,32.5,4.458333,76.5,12.51329,0.473958,0.666176,1.5625,19.625,13.6875,13.125,8,1.4375,289.829865,33.375,6.954529,10.5
"1998-07-22",2.375,15.429558,14.25,32.5,4.364583,76.5,12.212093,0.4375,0.666176,1.7187,18.5,14.625,15,8,1.5,295.99646,32.625,6.954529,10.4375
"1998-07-23",2.21875,16.453711,14.25,32.5,4.21875,78.75,12.075189,0.434896,0.669816,1.5625,19.5625,14.71875,14.625,7.9375,1.5312,289.829865,32.25,6.574203,9.98435
"1998-07-24",2.25,16.291998,13.6875,32.5,4.104167,78.75,12.321622,0.434896,0.669816,1.5312,18.9375,14.6875,14.625,7.9375,1.6562,275.955017,31.875,6.682868,10.40625
"1998-07-27",2.25,16.076389,14,32.5,3.916667,78.75,12.266858,0.427083,0.655255,1.375,19.125,14.375,14.875,8,1.5625,332.996002,30.375,6.682868,10.5
"1998-07-28",2.4375,15.968589,13.625,32.5,3.90625,78.75,11.910896,0.419271,0.629773,1.375,19.3125,13.90625,14.75,7.9687,1.4687,294.454803,28.875,6.655702,10.53125
"1998-07-29",2.625,16.15724,13,32.5,3.958333,81,11.938281,0.388021,0.640694,1.375,19.125,14.125,14.5625,8.4375,1.4375,277.496674,27.75,6.7372,10.5
"1998-07-30",2.671875,16.386328,14.125,32.5,4.041667,78.75,12.020427,0.408854,0.677097,1.4062,18.8125,14.9375,14,8.3125,1.5,295.99646,29.625,7.090359,10.53125
"1998-07-31",2.40625,15.833827,14.3125,32.5,3.947917,72,11.746613,0.401042,0.684377,1.25,18.03125,14.25,13.5,8,1.5,272.871735,29.625,6.981695,10.4375
"1998-08-03",2.34375,15.591267,14.75,32.5,3.71875,77.623199,11.390654,0.398438,0.689838,1.3437,16.375,13.5625,12,7.75,1.4062,268.246765,27.375,6.7372,10.3125
"1998-08-04",2.1875,14.796208,14.5,32.5,3.885417,64.123199,11.28113,0.382813,0.655255,1.3125,16.40625,12.8125,12.25,7.4375,1.3125,237.413818,22.875,6.764367,9.65625
"1998-08-05",2.21875,14.998343,14.375,32.5,3.90625,65.25,11.239459,0.364583,0.669816,1.25,15.625,13.25,13.25,7.4062,1.2812,252.830292,23.25,6.954529,9.78125
"1998-08-06",2.15625,14.72883,14.8125,32.5,4.020833,69.75,11.513595,0.385417,0.689838,1.3437,15.71875,14.5,12.5,7.5625,1.2812,246.663712,25.125,7.280524,10.25
"1998-08-07",2.15625,15.240905,15,32.5,4.302083,69.75,11.678072,0.424479,0.70986,1.3437,16.125,14.875,12.75,7.625,1.375,242.038757,28.125,7.389189,10.5625
"1998-08-10",2.15625,15.483465,15.9375,32.5,4.291667,69.75,11.431353,0.40625,0.720781,1.25,16.6875,14.75,13,7.875,1.3437,252.830292,27.75,7.117527,11
"1998-08-11",1.96875,15.011819,16.125,32.5,3.9375,64.684799,11.349113,0.393229,0.680737,1.1875,16.1875,13.8281,13.625,7.25,1.2812,225.080627,24,6.628537,10.1875
"1998-08-12",2.03125,14.998343,15.5625,32.5,3.916667,65.25,11.403939,0.40625,0.698939,1.3125,16.6875,14.6875,13.875,7.1875,1.2812,223.538986,24.75,6.886593,10.28125
"1998-08-13",2.046875,14.647978,15.625,32.5,3.8125,66.373199,11.020154,0.401042,0.695298,1.3125,16.3125,14,14.25,7.2187,1.25,206.580856,24.75,7.280524,9.875
"1998-08-14",2,15.011819,15.375,32.5,3.875,66.373199,10.883086,0.385417,0.677097,1.25,16.4375,14.125,14.375,7.125,1.25,203.497559,27.75,7.063195,9.6875
"1998-08-17",2.046875,15.281332,15.125,32.5,3.833333,64.123199,11.047566,0.375,0.674365,1.25,15.3125,13.8125,14.5625,7.0625,1.4062,209.664154,26.625,7.280524,9.0625
"1998-08-18",2.09375,15.200479,15.25,32.5,4.125,64.123199,11.239459,0.375,0.662536,1.1875,15.125,13.9375,14.875,7.0625,1.4062,191.164368,28.5,7.443522,9.40625
"1998-08-19",2.03125,15.106149,15.125,32.5,3.916667,66.373199,11.321701,0.390625,0.666176,1.2812,13.75,13.3125,14.5625,7.0468,1.4375,181.914474,27,6.954529,9.1406
"1998-08-20",2.0625,14.97139,15,32.5,3.9375,60.75,11.349113,0.390625,0.642514,1.25,11.53125,13.28125,14,6.7187,1.4062,172.664597,25.875,7.17186,8.4375
"1998-08-21",2.09375,14.459316,14.25,32.5,3.854167,59.623199,11.266873,0.40625,0.655255,1.2812,11.5625,13.6875,13,6.75,1.3437,188.08107,24,7.063195,8.59375
"1998-08-24",2.0625,14.957915,13.875,32.5,3.833333,59.623199,11.349113,0.411458,0.629773,1.3125,12.0625,13.40625,12.5625,6.8125,1.375,200.414261,22.875,7.199027,8.1875
"1998-08-25",2.0625,15.227428,13.625,32.5,3.770833,58.5,11.294286,0.414063,0.607931,1.3125,12.25,13.1875,12.625,6.875,1.375,195.789322,22.5,6.7372,8.0625
"1998-08-26",2,15.092671,12.875,32.5,3.5625,58.5,11.020154,0.401042,0.59701,1.5,11.625,13.1875,11.875,6.3125,1.3125,175.747894,25.5,6.411207,7.92185
"1998-08-27",1.84375,14.60755,13.375,32.5,3.583333,51.75,10.746021,0.361979,0.567888,1.4062,11.125,12.28125,11,6.25,1.3125,146.456573,23.062201,6.954529,8.1875
"1998-08-28",1.84375,14.041574,13,32.5,3.53125,47.25,10.691195,0.34375,0.546046,1.2812,10,11.4375,9.3125,6.6875,1.2187,160.331406,26.25,6.139544,8.0625
"1998-08-31",1.84375,13.125236,11.125,32.5,3,45,10.033276,0.247396,0.531485,1.125,9.6875,10.875,9.625,6.5625,1.625,147.99823,24,5.324563,7.625
"1998-09-01",1.9375,13.206089,12,32.5,2.916667,47.25,10.005862,0.21875,0.582449,1.0937,9.25,11.4375,9.875,6.125,1.375,175.747894,24.937201,5.704887,8.25
"1998-09-02",1.90625,13.691207,11.75,32.5,3.34375,46.123199,10.279996,0.270833,0.582449,1.0937,9.9375,11.4375,10,6.75,1.5,195.789322,22.875,5.867885,8.4375
"1998-09-03",1.75,13.799014,11.25,32.5,3.625,51.75,10.362233,0.3125,0.531485,1.0625,9.375,11.625,10.375,6.125,1.4062,200.414261,22.125,6.085215,8.8281
"1998-09-04",1.6875,13.758586,11.1875,32.5,3.604167,56.25,10.197755,0.333333,0.549686,1.125,9.5625,12.28125,10.625,5.875,1.4062,175.747894,21,5.922219,10.0625
"1998-09-08",1.578125,15.038768,11.3125,32.5,4,59.623199,10.608954,0.34375,0.604291,1.3125,10.625,13.8125,10.25,6.5937,1.2812,169.581299,20.25,6.193878,9.9375
"1998-09-09",1.5625,14.755781,11.125,32.5,3.9375,59.623199,10.0881,0.320313,0.607931,1.4375,10.25,13.1875,10.625,6.375,1.3125,158.789764,19.875,5.976549,9.3125
"1998-09-10",1.5,15.308285,10.75,32.5,3.8125,65.25,10.033276,0.291667,0.58973,1.4375,10.625,11.90625,9.5,6.625,1.2812,166.498001,17.812201,5.813551,9.4375
"1998-09-11",1.59375,15.631696,11.375,32.5,4.083333,62.434799,10.444478,0.317708,0.680737,1.4375,10.9375,12.3125,10,6.75,1.25,152.623169,18.75,6.139544,9.1875
"1998-09-14",1.59375,15.510414,11.125,32.5,4.020833,63,10.0881,0.322917,0.702579,1.625,10.75,12.1875,10.25,7.125,1.4062,147.99823,18,5.949384,9.375
"1998-09-15",1.703125,15.443038,11.5,32.5,4.25,65.25,10.526716,0.351563,0.735342,1.5,10.375,12.1875,10,7.3125,1.4062,166.498001,18.75,6.085215,9.71875
"1998-09-16",1.71875,15.335235,13.125,32.5,4.291667,65.25,10.362233,0.385417,0.720781,1.375,10.90625,12.1875,10,8.25,1.4062,166.498001,16.5,6.193878,9.8125
"1998-09-17",1.703125,15.443038,13.875,32.5,4.125,59.623199,10.252583,0.364583,0.720781,1.3125,10.4375,12.0625,9.75,8,1.4375,166.498001,17.25,6.248209,10.46875
"1998-09-18",1.84375,15.793404,13.625,32.5,4.1875,58.5,10.471887,0.364583,0.706219,1.4062,10.5625,12.15625,9.5,7.9375,1.3125,160.331406,16.875,6.302542,11.21875
"1998-09-21",1.75,16.224619,13.625,32.5,4.125,64.123199,10.471887,0.356771,0.726241,1.375,10.75,12.125,9.375,7.875,1.3125,161.873062,18.375,6.384041,11.875
"1998-09-22",1.75,16.062916,13.75,32.5,4.645833,61.873199,10.499301,0.356771,0.768105,1.375,11.625,12.53125,9.375,7.8593,1.3437,160.331406,19.5,6.46554,13.875
"1998-09-23",2.078125,16.817549,14.5,32.5,4.645833,60.75,10.471887,0.34375,0.813608,1.5,12.625,12.28125,9.75,8.25,1.2812,160.331406,21.75,6.791533,13.03125
"1998-09-24",2.0625,16.278519,14.5,32.5,4.614583,63,10.307408,0.372396,0.742622,1.5625,11.625,13.125,9.625,8.0625,1.3125,163.414703,20.625,6.7372,12.375
"1998-09-25",1.90625,16.494137,14.625,32.5,4.625,63,10.417062,0.372396,0.746263,1.5625,11.84375,13.0625,9.5,8.3125,1.2812,160.331406,22.5,6.411207,12
"1998-09-28",1.9375,17.167908,14.375,32.5,4.104167,59.623199,10.471887,0.385417,0.71532,1.625,11.875,13.71875,9.75,8.1562,1.25,169.581299,22.125,6.356874,12.3125
"1998-09-29",2.21875,16.669317,13.625,32.5,3.875,58.5,10.471887,0.416667,0.669816,1.4687,11.0625,14.3125,9.625,7.9375,1.25,164.95636,20.625,6.356874,12
"1998-09-30",2.3125,16.291998,13.125,45.5,3.958333,55.123199,10.334822,0.408854,0.629773,1.3125,10.625,14,10,7.6875,1.3125,158.789764,20.25,6.356874,11.5
"1998-10-01",2.25,15.92816,12.375,45.5,3.822917,58.5,10.033276,0.40625,0.59883,1.25,10.46875,12.8125,9.5,6.625,1.1875,168.039642,18.375,6.411207,10.5
"1998-10-02",2.46875,16.197672,11.5,45.5,4,51.75,10.060687,0.411458,0.59883,1.3125,11.5,13.0625,9.375,7,1.3125,168.039642,18.375,6.791533,11.71875
"1998-10-05",2.234375,15.577792,11.75,52,3.833333,50.623199,10.0881,0.395833,0.586089,1.25,11.3125,12,9.375,7.25,1.1875,147.99823,17.25,6.574203,10.6875
"1998-10-06",2.25,15.456511,11.625,52,3.625,49.5,10.0881,0.393229,0.602471,1.3125,11.75,12.4375,9.25,7.125,1.1562,147.99823,19.5,6.356874,10.875
"1998-10-07",2.15625,14.957915,11.0625,52,3.520833,48.373199,9.43018,0.354167,0.578809,1.25,11.75,11.78125,9.25,7.125,1,132.581741,18.75,5.840718,10.8125
"1998-10-08",2.125,14.890539,11.25,52,3.208333,47.25,8.635195,0.335938,0.546046,1.2187,11.5625,10.9375,9.25,7.125,1,123.331856,17.625,5.650555,11.25
"1998-10-09",2.03125,15.308285,11.25,45.5,3.375,47.25,8.60778,0.348958,0.59701,1.2187,12.5,11.75,9.375,7.1875,1,155.706467,17.25,6.51987,12.75
"1998-10-12",1.8125,15.564316,10.6875,32.5,3.760417,52.873199,8.60778,0.390625,0.611571,1.25,13.5625,12,9.375,7.125,1.0625,160.331406,16.875,6.356874,11.6875
"1998-10-13",1.71875,15.362181,11,32.5,3.666667,52.873199,8.60778,0.380208,0.60065,1.2187,12.84375,10.75,9.5,6.0625,1.0312,160.331406,16.687201,6.248209,10.6875
"1998-10-14",1.796875,15.887733,11.25,32.5,3.78125,50.623199,8.66261,0.364583,0.638874,1.2187,12.625,11.625,9.6875,6,1.3125,160.331406,16.687201,6.492706,10.59375
"1998-10-15",1.703125,16.548038,11.75,32.5,4,54,8.799673,0.380208,0.721689,1.25,10.92185,12.5,10.5,6.125,1.25,158.789764,16.5,6.411207,11.28125
"1998-10-16",1.5625,16.211145,12,32.5,4.114583,54,9.43018,0.361979,0.724421,1.2187,10.75,12.3125,10.5,6.5,1.2187,163.414703,16.5,6.492706,11.5625
"1998-10-19",1.625,16.763647,4.4062,32.5,4.458333,55.123199,10.0881,0.354167,0.760824,1.2187,11.09375,12.6875,10.5,7.5,1.1875,160.331406,17.625,6.329708,11.875
"1998-10-20",1.5625,15.968589,3.9375,32.5,4.375,54,10.471887,0.369792,0.83363,1.3125,11.5625,12.125,9.75,7.375,1.1875,184.997772,18.187201,6.193878,12.03125
"1998-10-21",1.75,15.752974,4.0625,32.5,4.458333,54,10.499301,0.361979,0.793587,1.3437,11.75,12.25,10,7.375,1.1562,234.330521,18.375,6.46554,12.0625
"1998-10-22",1.75,16.076389,4.4375,32.5,4.604167,54,10.444478,0.346354,0.83727,1.3125,11.53125,11.75,10.375,8,1.0937,223.538986,19.5,7.389189,12.4375
"1998-10-23",1.703125,16.494137,5.25,32.5,4.59375,58.5,10.526716,0.348958,0.82999,1.3437,12.4375,12.0625,10.125,8.25,1.125,235.872162,19.875,7.443522,12.5
"1998-10-26",1.875,16.804077,6.0312,32.5,4.90625,63,10.444478,0.341146,0.870033,1.6562,12.4375,13.1875,10.1875,8.5,1.0625,225.080627,22.5,7.552182,13.1875
"1998-10-27",2.171875,16.736696,5.8437,32.5,4.520833,65.25,10.855675,0.338542,0.793587,1.5625,12.9375,12.5,10.5,7.5,1.2187,203.497559,24,7.389189,12.875
"1998-10-28",2.359375,16.655848,5.5,32.5,4.479167,63,10.800847,0.328125,0.764464,1.5,13.21875,12.21875,10.5312,8.3125,1.25,211.205795,24.75,7.226191,13.125
"1998-10-29",2.46875,17.11401,5.25,26,4.979167,64.123199,10.937917,0.335938,0.815429,1.5,14.8125,12.65625,11.625,8.5625,1.2812,209.664154,24.75,7.389189,13.3125
"1998-10-30",2.0625,16.938826,5.4375,26,4.979167,65.25,11.212048,0.333333,0.826349,1.5625,15.25,13.125,12.1875,8.25,1.375,206.580856,25.875,7.280524,13.1875
"1998-11-02",2.125,17.154438,5.625,26,5.145833,67.5,11.7329,0.359375,0.935559,1.625,15.84375,13.875,12.3125,8.4375,1.4375,209.664154,27.75,7.715179,13.5
"1998-11-03",2.15625,17.356575,5.8125,32.5,5.03125,76.5,12.007032,0.34375,0.928278,1.7187,15.875,14.5,12.25,8.125,1.375,209.664154,27.375,7.959678,13.625
"1998-11-04",2.1875,17.504805,5.8125,52,5.166667,83.25,12.184866,0.338542,0.913717,1.875,16.5,15.4375,12,7.5,1.4375,211.205795,26.625,8.177005,13.09375
"1998-11-05",2.46875,17.626085,5.6875,39,5.333333,92.25,12.486745,0.328125,0.902796,1.875,16.40625,14.4375,12.25,7.875,1.4062,252.830292,24,8.095507,12.625
"1998-11-06",2.765625,17.801264,5.75,39,5.5,92.25,12.569075,0.320313,0.920998,1.75,17.125,14.1875,15.4375,8.5,1.6875,299.079742,25.5,8.095507,13.3125
"1998-11-09",2.765625,17.976454,5.625,52,5.083333,88.873199,12.29464,0.322917,0.898244,1.6562,16.5,12.6875,15,8.125,1.7812,329.91272,25.5,8.095507,12.625
"1998-11-10",2.671875,17.626085,5.5625,39,5.083333,76.5,12.431856,0.354167,0.866393,1.5937,16,12.8125,14.0625,7.8125,1.5625,277.496674,26.25,8.095507,12.8125
"1998-11-11",2.75,17.167908,5.5312,39,5.239583,73.123199,12.404413,0.390625,0.860932,1.9062,16,13.3125,14.5,7.7656,1.5,258.996887,25.125,8.041175,12.6875
"1998-11-12",3.25,17.302668,5.25,39,5.291667,81,12.404413,0.359375,0.840911,2,15.34375,13.5,14.5,7.75,1.375,246.663712,24,8.204173,12.8125
"1998-11-13",3.0625,17.329622,4.9375,39,5.25,81,12.733738,0.377604,0.83727,2.1875,15,13.125,14.5,7.5,1.5625,240.497116,24,7.851012,12.6875
"1998-11-16",3.109375,17.006207,5,39,4.958333,81,12.733738,0.372396,0.866393,2.875,14.25,13.1875,14.375,7.75,1.5,234.330521,24.375,7.851012,12.46875
"1998-11-17",3.25,16.655848,5.1875,39,4.916667,78.75,12.623959,0.372396,0.857292,2.4062,13.875,13.46875,14.25,7.625,1.625,231.247223,24.937201,7.66085,12.3125
"1998-11-18",3.28125,17.087061,4.9375,39,4.989583,81,12.569075,0.361979,0.895515,2.4375,14.78125,13.25,14.375,7.9375,1.5312,215.830734,24.75,7.389189,12.28125
"1998-11-19",3.234375,16.615412,4.9375,39,5.125,73.123199,12.459298,0.361979,0.930098,2.0625,15.3125,13.75,14.1875,8,1.375,225.080627,25.5,7.66085,12.5
"1998-11-20",3.25,16.655848,4.875,39,5.395833,74.25,12.129976,0.375,0.919177,2.0625,15.125,14.625,14.25,8.125,1.375,243.580414,25.875,7.497851,12.3125
"1998-11-23",3.125,17.033159,4.6875,39,5.416667,78.75,12.129976,0.364583,0.930098,2.125,15.875,14.5156,14.875,8.3125,1.3437,231.247223,25.875,7.715179,12.15625
"1998-11-24",2.96875,16.359379,4.9375,39,5.458333,76.5,12.267196,0.367188,0.917357,2.2812,16.125,15.5625,14.875,8.375,1.3125,225.080627,25.5,7.796682,11.875
"1998-11-25",2.734375,16.453711,4.8125,39,5.5625,72,12.267196,0.361979,0.930098,2.5,15.8125,15.9375,14.75,8.125,1.4375,212.747452,24,7.905343,11.5
"1998-11-27",2.96875,16.494137,4.75,39,5.541667,272.25,12.267196,0.346354,0.928278,2.9062,16.125,16.28125,15.125,8.125,1.375,211.205795,24,7.932509,11.9375
"1998-11-30",2.75,16.224619,4.8125,39,5.604167,119.25,12.29464,0.34375,0.906436,2.7187,15.625,16.1875,15.5,8.25,1.6875,215.830734,22.5,8.14984,11.84375
"1998-12-01",2.9375,16.521088,5.125,39,5.145833,132.75,12.29464,0.338542,0.928278,2.5312,16,15.25,16,8.125,1.5625,240.497116,26.25,7.715179,12.0625
"1998-12-02",2.9375,17.060106,5.625,39,5.25,126,12.404413,0.395833,0.977422,2.6875,16.1875,15.5625,15.375,7.75,1.5,215.830734,29.437201,7.715179,12.75
"1998-12-03",3,16.278519,6.1562,39,5.541667,153,12.29464,0.390625,0.95012,2.625,15.9375,16.375,15.5,7.9375,1.4062,200.414261,29.625,7.796682,13.59375
"1998-12-04",2.9375,16.979252,6.0625,39,5.520833,148.5,12.486745,0.466146,0.937379,2.7812,16.4375,16.6875,15.125,7.9375,1.4375,209.664154,28.875,7.66085,13.90625
"1998-12-07",2.890625,17.316145,5.8125,39,5.604167,153,12.29464,0.481771,0.937379,2.8125,16.6875,16,15.25,7.8125,1.4062,206.580856,26.625,7.769514,13.78125
"1998-12-08",2.84375,17.572184,6.1875,39,6.020833,157.5,12.29464,0.424479,0.935559,2.75,18.625,15.8281,14.25,7.6875,1.3125,209.664154,25.5,7.87818,13.8125
"1998-12-09",2.8125,17.909069,5.875,39,6.083333,156.373199,12.129976,0.442708,0.971962,2.6875,17.96875,16.40625,13.5,7.875,1.3125,194.247665,25.875,7.87818,13.5625
"1998-12-10",2.84375,17.922548,5.625,39,6.4375,146.25,11.855547,0.486979,0.95376,2.625,17.71875,15.5,14.625,7.125,1.2812,203.497559,27,8.122673,13.46875
"1998-12-11",2.703125,17.909069,5.625,39,7.260417,151.873199,11.553669,0.5,0.959221,2.375,17.8125,15.03125,15,7.625,1.3437,201.955902,27,8.258506,13.5
"1998-12-14",2.5,17.518282,5.625,39,6.895833,126,11.416453,0.46875,0.931918,2.0625,17.7656,14.84375,14.375,7.1875,1.3125,197.330963,25.125,8.041175,12.8125
"1998-12-15",2.5,18.097729,5.375,39,7.03125,128.25,11.416453,0.541667,0.926458,2.25,17.9375,14.78125,12.375,7.375,1.2812,197.330963,25.5,7.932509,12.375
"1998-12-16",2.46875,18.488522,4.875,45.5,7.5,114.75,12.102536,0.546875,1.06661,2.25,17.8125,15.0625,12.125,7.25,1.25,189.622726,25.125,8.367168,12.90625
"1998-12-17",2.46875,18.555904,4.9375,45.5,7.520833,113.623199,12.129976,0.567708,1.030207,2.25,17.9375,15.375,12.25,6.9375,1.2812,188.08107,24.187201,8.312835,13.25
"1998-12-18",2.71875,19.000597,4.8125,45.5,8.020833,111.373199,12.29464,0.622396,1.026566,2.2187,19.5625,15.40625,12.25,7.5,1.3437,189.622726,24,9.154987,13.5
"1998-12-21",2.9375,21.628342,4.75,78,7.71875,118.123199,12.239751,0.645833,1.052048,2.0312,18.75,15.75,12,7.25,1.375,186.539429,24,9.154987,13.6875
"1998-12-22",2.84375,22.207785,4.75,78,7.802083,117,10.895027,0.653646,1.044768,1.8437,18.71875,15.71875,12.0625,6.75,1.375,192.706024,23.25,9.127822,13.4375
"1998-12-23",2.875,22.046076,4.75,78,7.354167,114.75,10.867585,0.690104,1.07025,1.8125,18.875,16.5,13.25,6.625,1.5312,221.99733,22.5,9.127822,13.1875
"1998-12-24",2.875,21.776567,5.1875,52,7.270833,111.373199,10.757809,0.692708,1.084811,1.9375,18.8125,16.15625,13,6.875,1.5,234.330521,21.75,9.073487,13.125
"1998-12-28",3.09375,22.544676,5.125,52,7.333333,105.75,10.840138,0.614583,1.126675,2.1875,18.8125,16.5,12.125,6.75,1.375,237.413818,23.25,9.154987,14.21875
"1998-12-29",3.125,22.612057,4.875,52,7.583333,106.873199,10.812697,0.635417,1.146696,2.125,18.78125,16.4375,12.125,6.6875,1.3437,246.663712,23.625,9.127822,13.75
"1998-12-30",3.28125,22.288643,5,52,7.645833,109.123199,10.538263,0.614583,1.124855,2.1562,18.03125,16.1875,12.125,6.75,1.3437,255.913589,22.5,9.127822,14.25
"1998-12-31",3.34375,22.544676,5.375,52,7.833333,111.373199,10.538263,0.640625,1.195841,2.1875,18.6875,16.5,12.375,7.375,1.2812,258.996887,24,9.182152,14.875
"1999-01-04",3.125,23.151081,5.0625,52,7.791667,119.25,10.538263,0.6875,1.157617,2,18.5,17,12.625,7.9375,1.375,277.496674,24.375,9.182152,14.71875
"1999-01-05",3.15625,23.070225,5.25,52,7.375,130.5,10.538263,0.653646,1.135775,2.25,17.9375,16,12.875,7.9375,1.4375,280.579956,24,9.127822,13.9375
"1999-01-06",3.078125,22.90852,5.1875,52,7,132.75,10.59315,0.671875,1.133044,2.4375,18.21875,15.875,14.25,8.125,1.3437,275.955017,21.937201,9.073487,14.875
"1999-01-07",3.09375,23.690105,5.125,52,7.125,128.25,10.59315,0.700521,1.128495,2.25,17.6875,15.875,13.5,8,1.2812,265.163483,22.312201,9.046322,14.34375
"1999-01-08",2.90625,23.892241,5.1875,52,7.270833,119.25,10.620593,0.739583,1.204941,2.1875,18.25,15.75,13.5,7.5,1.25,258.996887,23.625,9.073487,14.5
"1999-01-11",3,23.420589,5.0312,52,7.1875,119.25,10.648037,0.682292,1.164898,2.125,18.875,15.125,14,7.4375,1.25,265.163483,24,9.182152,14.0625
"1999-01-12",3,23.070225,5.1875,52,7.5,119.25,10.538263,0.682292,1.168538,2.0937,17.59375,15.25,13.5,7.25,1.25,265.163483,23.625,8.937656,13.625
"1999-01-13",2.875,23.501451,5,52,7.71875,128.25,10.401046,0.723958,1.121214,2.0625,16.25,15.9375,13,7.5,1.375,277.496674,23.625,8.910491,14.125
"1999-01-14",2.90625,22.639006,4.9687,52,8.041667,121.5,10.565706,0.710938,1.123034,2.25,15.0625,16.125,13.5,6.9687,1.4375,265.163483,23.625,8.991991,13.92185
"1999-01-15",2.96875,23.474497,5,52,8.5,123.75,10.757809,0.734375,1.208582,2.2031,16.875,16.75,13,7.875,1.375,277.496674,22.875,9.399481,14.875
"1999-01-19",3.4375,23.986567,5.125,52,8.083333,128.25,10.702924,0.739583,1.1922,2.3437,16.40625,17.3125,13.375,7.5,1.375,268.246765,22.5,10.37746,14.75
"1999-01-20",3.46875,24.525593,5.0625,52,7.958333,126,10.867585,0.703125,1.161258,2.25,15.75,16.84375,13.25,8,1.3125,258.996887,22.875,10.839287,15.0625
"1999-01-21",3.5,23.717054,4.875,52,7.885417,130.5,10.702924,0.708333,1.099372,2.1875,14.40625,17.25,13.25,7.75,1.2812,255.913589,22.125,10.431791,14.5625
"1999-01-22",3.671875,24.714251,4.9375,52,8.020833,126,10.785252,0.6875,1.092092,2.1875,13.5625,16.6406,13.125,8.0625,1.3125,252.058243,22.5,9.997138,14.59375
"1999-01-25",4.015625,24.619921,4.9375,52,7.770833,128.25,10.620593,0.684896,1.041127,2.4062,13.78125,16.375,13.5,7.75,1.375,251.288651,22.5,10.37746,14.34375
"1999-01-26",3.71875,24.309978,4.9375,52,7.9375,128.25,10.702924,0.645833,1.201301,2.3125,13.5625,16.75,13.875,8.125,1.375,265.163483,22.875,10.214465,15.5
"1999-01-27",3.6875,24.983761,4.9062,52,7.604167,127.684799,10.59315,0.635417,1.153977,2.4062,14.25,16.6875,13.5,7.6875,1.4062,249.746994,22.5,10.105801,14.59375
"1999-01-28",3.546875,25.778822,4.875,52,7.833333,123.75,10.538263,0.627604,1.219503,2.375,14.875,16.625,13.0625,7.875,1.4062,265.163483,22.5,11.056617,15
"1999-01-29",3.375,27.5576,4.9062,52,8.416667,133.873199,10.840138,0.630208,1.252266,2.5,15,16.6875,14.625,8,1.3437,252.830292,21,10.975118,15.75
"1999-02-01",3.40625,26.978148,4.9062,45.5,8.5,148.5,10.895027,0.625,1.270467,2.5,13.8125,16.5625,14.4375,7.5625,1.375,252.830292,21,10.839287,15.8125
"1999-02-02",3.265625,27.382414,4.8125,45.5,8.3125,180,10.730367,0.625,1.281388,2.6562,11.3125,16.09375,14.375,9.875,1.3125,240.497116,21.75,10.621955,14.3125
"1999-02-03",3.3125,27.530647,4.9062,45.5,7.833333,159.184799,10.730367,0.625,1.266827,2.75,13.875,16.3125,15.75,8.5,1.375,221.99733,21,10.920784,13.8125
"1999-02-04",3.34375,27.153334,4.9062,45.5,7.520833,155.25,10.59315,0.611979,1.263186,3.0625,13.53125,15.4375,15.625,9,1.375,215.830734,21,10.757788,13.59375
"1999-02-05",3.46875,25.792301,4.9062,45.5,7.114583,162,10.483378,0.614583,1.219503,2.9375,13.71875,15,15,8.25,1.375,209.664154,21.75,10.703457,13.40625
"1999-02-08",3.375,26.142662,4.9375,45.5,7.354167,166.5,10.373603,0.565104,1.224963,2.875,13.65625,15,14.5625,8.3125,1.375,203.497559,21,10.89362,13.15625
"1999-02-09",3.140625,24.943336,4.8125,45.5,7.208333,157.5,10.428491,0.510417,1.137596,2.75,13.625,13.75,14.25,7.8125,1.375,200.414261,20.25,10.757788,12.73435
"1999-02-10",3,25.172417,4.8125,45.5,6.989583,151.873199,10.441679,0.520833,1.164898,2.5937,14.375,13.5,13.8125,7.75,1.375,208.122498,19.5,10.214465,12.4375
"1999-02-11",2.9375,26.897295,4.7812,45.5,7.166667,154.123199,10.524113,0.567708,1.219503,2.5,14.5625,13.125,14,8.3125,1.3125,203.497559,21.375,10.703457,12.5
"1999-02-12",2.90625,25.927052,4.75,45.5,6.854167,159.75,10.579067,0.565104,1.146696,2.375,13.875,12.6875,14,8.125,1.3125,206.580856,18.75,10.676291,11.96875
"1999-02-16",2.875,26.358274,4.8281,45.5,6.958333,157.5,10.606547,0.565104,1.1922,2.3437,13.75,13.875,14.25,8.25,1.375,209.664154,18.75,10.649125,12.28125
"1999-02-17",2.875,26.412178,4.7812,45.5,6.875,155.25,10.661502,0.572917,1.110293,2.25,13.625,14.3125,13.25,7.9375,1.375,209.664154,18,10.621955,12.4375
"1999-02-18",2.90625,26.627785,4.5312,45.5,7.16145,151.873199,10.688982,0.59375,1.135775,2.125,13.28125,14.5,13.25,7.7656,1.375,200.414261,19.5,10.839287,12.5625
"1999-02-19",2.9375,26.762539,5,45.5,7.541667,150.75,10.661502,0.572917,1.077531,2.25,13.15625,13.8125,13.6875,7.75,1.3125,200.414261,18.75,10.730624,13.40625
