Date,CAT_AC,IBM_AC,MSFT_AC
2-Jan-87,3.38,20.44,0.14
5-Jan-87,3.48,20.71,0.15
6-Jan-87,3.48,20.6,0.15
7-Jan-87,3.45,20.69,0.16
8-Jan-87,3.44,20.58,0.17
9-Jan-87,3.51,20.48,0.17
12-Jan-87,3.53,20.16,0.19
13-Jan-87,3.57,19.51,0.18
14-Jan-87,3.63,19.87,0.18
15-Jan-87,3.72,20.1,0.19
16-Jan-87,3.74,20.1,0.19
19-Jan-87,3.79,20.98,0.19
20-Jan-87,3.79,20.56,0.2
21-Jan-87,3.71,20.56,0.2
22-Jan-87,3.69,21.34,0.22
23-Jan-87,3.53,21.15,0.2
26-Jan-87,3.52,21.32,0.21
27-Jan-87,3.61,21.67,0.22
28-Jan-87,3.6,21.78,0.22
29-Jan-87,3.63,21.55,0.21
30-Jan-87,3.67,21.57,0.22
2-Feb-87,3.75,22.15,0.22
3-Feb-87,3.9,22.28,0.22
4-Feb-87,3.91,22.64,0.22
5-Feb-87,3.99,23.12,0.22
6-Feb-87,3.93,22.93,0.21
9-Feb-87,3.89,22.59,0.21
10-Feb-87,3.86,22.53,0.21
11-Feb-87,3.91,22.63,0.22
12-Feb-87,3.92,22.4,0.23
13-Feb-87,4,22.71,0.23
17-Feb-87,4.06,23.37,0.23
18-Feb-87,4.04,23.31,0.22
19-Feb-87,4.02,23.5,0.21
20-Feb-87,3.95,23.58,0.2
23-Feb-87,3.92,24.21,0.22
24-Feb-87,3.84,24.15,0.23
25-Feb-87,3.9,23.94,0.22
26-Feb-87,3.88,23.54,0.23
27-Feb-87,3.87,23.56,0.23
2-Mar-87,3.87,23.39,0.22
3-Mar-87,3.82,23.33,0.22
4-Mar-87,3.86,23.62,0.24
5-Mar-87,3.82,23.71,0.25
6-Mar-87,3.82,23.54,0.25
9-Mar-87,3.86,23.45,0.25
10-Mar-87,3.96,24.13,0.25
11-Mar-87,3.96,23.94,0.26
12-Mar-87,3.94,24.36,0.26
13-Mar-87,3.94,24.47,0.25
16-Mar-87,3.9,24.43,0.25
17-Mar-87,3.91,24.85,0.26
18-Mar-87,3.86,24.7,0.27
19-Mar-87,3.93,24.83,0.27
20-Mar-87,3.97,25.1,0.27
23-Mar-87,4.05,25.29,0.27
24-Mar-87,4.05,25.82,0.27
25-Mar-87,4.04,26.28,0.27
26-Mar-87,4.06,26.01,0.27
27-Mar-87,4.04,25.46,0.28
30-Mar-87,4.03,25.73,0.29
31-Mar-87,4.07,25.35,0.29
1-Apr-87,4.09,25.52,0.27
2-Apr-87,4.08,24.99,0.29
3-Apr-87,4.22,25.25,0.3
6-Apr-87,4.27,25.23,0.3
7-Apr-87,4.28,24.74,0.28
8-Apr-87,4.2,24.87,0.29
9-Apr-87,4.03,24.32,0.29
10-Apr-87,4.03,24.49,0.29
13-Apr-87,3.97,24.93,0.28
14-Apr-87,3.93,25.02,0.28
15-Apr-87,3.97,25.48,0.29
16-Apr-87,4,25.33,0.3
20-Apr-87,3.95,25.33,0.29
21-Apr-87,4.11,26.51,0.29
22-Apr-87,4.03,26.05,0.3
23-Apr-87,4,26.05,0.3
24-Apr-87,3.94,25.63,0.3
27-Apr-87,3.86,26.05,0.3
28-Apr-87,3.86,26.22,0.32
29-Apr-87,3.99,26.79,0.31
30-Apr-87,4.07,27.04,0.31
1-May-87,4.1,27.13,0.32
4-May-87,4.12,27.53,0.32
5-May-87,4.27,28.18,0.35
6-May-87,4.47,28.16,0.34
7-May-87,4.66,28.03,0.36
8-May-87,4.8,27.84,0.38
11-May-87,4.8,27.71,0.37
12-May-87,4.76,28.12,0.36
13-May-87,4.69,28.26,0.37
14-May-87,4.59,28.07,0.37
15-May-87,4.59,27.31,0.36
18-May-87,4.57,27.37,0.35
19-May-87,4.48,26.65,0.33
20-May-87,4.31,26.63,0.33
21-May-87,4.33,26.73,0.34
22-May-87,4.35,26.63,0.33
26-May-87,4.47,27.31,0.33
27-May-87,4.56,27.37,0.33
28-May-87,4.56,27.65,0.35
29-May-87,4.39,27.2,0.35
1-Jun-87,4.47,27.14,0.34
2-Jun-87,4.47,26.73,0.34
3-Jun-87,4.47,27.24,0.34
4-Jun-87,4.48,27.44,0.34
5-Jun-87,4.42,27.2,0.33
8-Jun-87,4.49,27.41,0.33
9-Jun-87,4.56,27.18,0.33
10-Jun-87,4.52,26.82,0.31
11-Jun-87,4.58,26.8,0.29
12-Jun-87,4.63,26.63,0.3
15-Jun-87,4.56,27.14,0.3
16-Jun-87,4.59,27.54,0.3
17-Jun-87,4.61,27.44,0.31
18-Jun-87,4.58,27.35,0.32
19-Jun-87,4.65,27.44,0.31
22-Jun-87,4.68,27.75,0.31
23-Jun-87,4.67,28.03,0.31
24-Jun-87,4.64,28.24,0.32
25-Jun-87,4.74,28.54,0.31
26-Jun-87,4.7,28.31,0.32
29-Jun-87,4.6,28.12,0.31
30-Jun-87,4.52,27.63,0.31
1-Jul-87,4.45,27.88,0.31
2-Jul-87,4.46,27.92,0.3
6-Jul-87,4.39,28.07,0.29
7-Jul-87,4.38,27.86,0.27
8-Jul-87,4.5,28.35,0.28
9-Jul-87,4.62,28.26,0.29
10-Jul-87,4.93,28.39,0.29
13-Jul-87,5.06,28.88,0.3
14-Jul-87,5.1,28.48,0.32
15-Jul-87,5,28.56,0.31
16-Jul-87,5.06,28.58,0.31
17-Jul-87,5.34,28.39,0.31
20-Jul-87,5.27,27.99,0.3
21-Jul-87,5.21,27.67,0.3
22-Jul-87,5.32,27.44,0.3
23-Jul-87,5.32,27.22,0.29
24-Jul-87,5.34,27.41,0.3
27-Jul-87,5.49,27.56,0.3
28-Jul-87,5.52,27.41,0.3
29-Jul-87,5.48,27.46,0.3
30-Jul-87,5.51,27.61,0.29
31-Jul-87,5.5,27.37,0.28
3-Aug-87,5.49,27.07,0.28
4-Aug-87,5.4,27.1,0.28
5-Aug-87,5.41,27.24,0.29
6-Aug-87,5.44,27.9,0.3
7-Aug-87,5.54,28.14,0.31
10-Aug-87,5.55,28.54,0.31
11-Aug-87,5.55,28.93,0.31
12-Aug-87,5.62,29.17,0.3
13-Aug-87,5.61,29.68,0.31
14-Aug-87,5.55,29.66,0.31
17-Aug-87,5.64,29.87,0.31
18-Aug-87,5.51,29.59,0.31
19-Aug-87,5.48,29.55,0.31
20-Aug-87,5.55,29.91,0.32
21-Aug-87,5.64,29.91,0.32
24-Aug-87,5.55,29.89,0.34
25-Aug-87,5.55,29.44,0.35
26-Aug-87,5.49,28.74,0.35
27-Aug-87,5.31,28.46,0.35
28-Aug-87,5.25,28.5,0.36
31-Aug-87,5.24,28.82,0.36
1-Sep-87,5.21,27.88,0.34
2-Sep-87,5.18,27.82,0.35
3-Sep-87,5.15,27.67,0.35
4-Sep-87,5.22,27.52,0.34
8-Sep-87,5.47,27,0.34
9-Sep-87,5.57,26.92,0.34
10-Sep-87,5.72,27,0.34
11-Sep-87,5.85,27.58,0.35
14-Sep-87,5.87,27.73,0.36
15-Sep-87,5.73,26.96,0.35
16-Sep-87,5.66,26.81,0.35
17-Sep-87,5.64,27.03,0.35
18-Sep-87,5.75,26.6,0.35
21-Sep-87,5.77,25.76,0.32
22-Sep-87,5.87,26.66,0.34
23-Sep-87,6.05,26.4,0.36
24-Sep-87,6.22,26.68,0.37
25-Sep-87,6.12,26.7,0.37
28-Sep-87,6.19,26.15,0.39
29-Sep-87,6.2,25.76,0.39
30-Sep-87,6.23,25.81,0.4
1-Oct-87,6.25,26.47,0.41
2-Oct-87,6.22,26.58,0.44
5-Oct-87,6.26,26.79,0.48
6-Oct-87,6.08,25.85,0.44
7-Oct-87,6.01,26.15,0.44
8-Oct-87,5.97,25.93,0.43
9-Oct-87,5.9,25.23,0.43
12-Oct-87,5.77,25.59,0.43
13-Oct-87,5.93,25.46,0.44
14-Oct-87,5.8,24.86,0.43
15-Oct-87,5.72,23.99,0.42
16-Oct-87,5.49,23.11,0.39
19-Oct-87,4.3,17.67,0.27
20-Oct-87,3.94,19.69,0.29
21-Oct-87,4.51,21.01,0.34
22-Oct-87,4.25,20.54,0.32
23-Oct-87,4.09,20.67,0.29
26-Oct-87,3.57,19.17,0.24
27-Oct-87,3.74,20.2,0.25
28-Oct-87,3.78,20.2,0.25
29-Oct-87,4.03,20.58,0.29
30-Oct-87,4.23,20.97,0.3
2-Nov-87,4.31,21.31,0.3
3-Nov-87,4.33,20.86,0.29
4-Nov-87,4.39,20.65,0.29
5-Nov-87,4.69,21.38,0.3
6-Nov-87,4.6,20.64,0.29
9-Nov-87,4.58,20.41,0.28
10-Nov-87,4.52,20.34,0.28
11-Nov-87,4.7,20.6,0.29
12-Nov-87,4.9,21.12,0.3
13-Nov-87,4.92,21.01,0.29
16-Nov-87,4.84,20.73,0.29
17-Nov-87,4.78,20.34,0.28
18-Nov-87,4.83,20.45,0.29
19-Nov-87,4.76,19.97,0.28
20-Nov-87,4.88,20.34,0.29
23-Nov-87,4.98,20.3,0.29
24-Nov-87,5.1,20.47,0.29
25-Nov-87,5.18,20.32,0.28
27-Nov-87,5.09,19.84,0.27
30-Nov-87,4.82,19.13,0.27
1-Dec-87,4.75,19.22,0.26
2-Dec-87,4.79,19.09,0.26
3-Dec-87,4.67,18.4,0.24
4-Dec-87,4.53,18.61,0.25
7-Dec-87,4.74,18.92,0.26
8-Dec-87,4.86,19.26,0.29
9-Dec-87,5.05,19.69,0.28
10-Dec-87,5.01,19.18,0.29
11-Dec-87,4.95,19.02,0.29
14-Dec-87,5.1,19.89,0.31
15-Dec-87,5.1,20.04,0.31
16-Dec-87,5.21,20.54,0.33
17-Dec-87,5.18,19.95,0.31
18-Dec-87,5.29,20.26,0.31
21-Dec-87,5.26,20.43,0.31
22-Dec-87,5.25,20.43,0.32
23-Dec-87,5.28,20.64,0.32
24-Dec-87,5.25,20.71,0.32
28-Dec-87,5.15,20,0.31
29-Dec-87,5.11,20.04,0.33
30-Dec-87,5.16,20.21,0.34
31-Dec-87,5.27,19.95,0.33
4-Jan-88,5.32,20.86,0.34
5-Jan-88,5.46,21.05,0.34
6-Jan-88,5.6,21.23,0.35
7-Jan-88,5.54,21.31,0.36
8-Jan-88,5.18,19.84,0.34
11-Jan-88,5.12,20.34,0.35
12-Jan-88,5.12,19.91,0.34
13-Jan-88,5.08,20.06,0.34
14-Jan-88,5.1,20.02,0.34
15-Jan-88,5.27,20.56,0.35
18-Jan-88,5.33,20.34,0.34
19-Jan-88,5.28,19.31,0.34
20-Jan-88,4.98,19.07,0.32
21-Jan-88,4.84,19.18,0.33
22-Jan-88,4.93,19.09,0.32
25-Jan-88,4.98,19.56,0.34
26-Jan-88,4.91,19.33,0.33
27-Jan-88,4.84,19.48,0.34
28-Jan-88,4.88,19.65,0.34
29-Jan-88,4.96,19.41,0.34
1-Feb-88,4.97,19,0.33
2-Feb-88,4.9,18.98,0.34
3-Feb-88,4.96,18.83,0.32
4-Feb-88,4.97,18.96,0.31
5-Feb-88,5.05,18.85,0.31
8-Feb-88,4.95,18.8,0.31
9-Feb-88,4.98,19.04,0.32
10-Feb-88,5.1,19.48,0.32
11-Feb-88,5.13,19.42,0.33
12-Feb-88,5.13,19.55,0.33
16-Feb-88,5.25,19.85,0.35
17-Feb-88,5.22,19.68,0.35
18-Feb-88,5.25,19.63,0.35
19-Feb-88,5.28,19.78,0.35
22-Feb-88,5.41,20.11,0.35
23-Feb-88,5.46,20.13,0.36
24-Feb-88,5.47,20.26,0.36
25-Feb-88,5.47,19.98,0.35
26-Feb-88,5.45,20.2,0.35
29-Feb-88,5.54,20.51,0.36
1-Mar-88,5.61,20.42,0.36
2-Mar-88,5.54,20.46,0.36
3-Mar-88,5.55,20.33,0.37
4-Mar-88,5.45,20.4,0.37
7-Mar-88,5.51,20.46,0.38
8-Mar-88,5.52,20.53,0.38
9-Mar-88,5.58,20.35,0.39
10-Mar-88,5.39,19.85,0.38
11-Mar-88,5.41,20.16,0.38
14-Mar-88,5.52,20.16,0.38
15-Mar-88,5.51,19.89,0.38
16-Mar-88,5.58,20.11,0.39
17-Mar-88,5.71,20.05,0.38
18-Mar-88,5.73,19.94,0.35
21-Mar-88,5.58,19.85,0.35
22-Mar-88,5.54,19.74,0.36
23-Mar-88,5.51,19.48,0.36
24-Mar-88,5.43,19.2,0.34
25-Mar-88,5.33,18.67,0.34
28-Mar-88,5.28,18.87,0.34
29-Mar-88,5.38,18.48,0.34
30-Mar-88,5.25,18.35,0.33
31-Mar-88,5.32,18.78,0.34
4-Apr-88,5.26,18.76,0.33
5-Apr-88,5.36,18.76,0.34
6-Apr-88,5.46,19.13,0.35
7-Apr-88,5.53,19.07,0.34
8-Apr-88,5.57,19.48,0.35
11-Apr-88,5.61,19.78,0.35
12-Apr-88,5.72,19.83,0.34
13-Apr-88,5.56,20.26,0.34
14-Apr-88,5.35,19.44,0.32
15-Apr-88,5.26,19.92,0.33
18-Apr-88,5.29,19.89,0.33
19-Apr-88,5.33,19.74,0.33
20-Apr-88,5.25,19.7,0.33
21-Apr-88,5.25,19.61,0.33
22-Apr-88,5.37,19.85,0.33
25-Apr-88,5.4,19.87,0.33
26-Apr-88,5.45,19.94,0.34
27-Apr-88,5.4,19.89,0.33
28-Apr-88,5.45,19.74,0.33
29-Apr-88,5.36,19.78,0.33
2-May-88,5.32,19.92,0.33
3-May-88,5.35,20,0.34
4-May-88,5.34,19.76,0.34
5-May-88,5.29,19.61,0.34
6-May-88,5.28,19.47,0.34
9-May-88,5.13,19.47,0.34
10-May-88,5.12,19.54,0.34
11-May-88,5.03,19.16,0.34
12-May-88,5.1,19.16,0.34
13-May-88,5.18,19.45,0.34
16-May-88,5.36,19.67,0.35
17-May-88,5.45,19.41,0.35
18-May-88,5.32,19.19,0.34
19-May-88,5.21,19.47,0.34
20-May-88,5.25,19.3,0.34
23-May-88,5.14,19.16,0.33
24-May-88,5.16,19.25,0.34
25-May-88,5.13,19.12,0.34
26-May-88,5.18,19.08,0.34
27-May-88,5.15,19.03,0.33
31-May-88,5.3,19.83,0.35
1-Jun-88,5.42,19.93,0.36
2-Jun-88,5.38,19.85,0.36
3-Jun-88,5.45,19.96,0.36
6-Jun-88,5.48,20.16,0.37
7-Jun-88,5.41,20.05,0.37
8-Jun-88,5.53,20.55,0.37
9-Jun-88,5.47,20.33,0.37
10-Jun-88,5.49,20.44,0.37
13-Jun-88,5.51,20.62,0.38
14-Jun-88,5.62,20.93,0.38
15-Jun-88,5.63,20.95,0.39
16-Jun-88,5.62,20.64,0.38
17-Jun-88,5.63,20.71,0.38
20-Jun-88,5.64,20.64,0.38
21-Jun-88,5.67,21.19,0.39
22-Jun-88,5.84,21.68,0.4
23-Jun-88,5.8,22.16,0.4
24-Jun-88,5.67,22.05,0.39
27-Jun-88,5.63,22.03,0.39
28-Jun-88,5.66,22.38,0.4
29-Jun-88,5.65,22.38,0.4
30-Jun-88,5.79,22.45,0.4
1-Jul-88,5.68,22.31,0.41
5-Jul-88,5.72,22.78,0.42
6-Jul-88,5.74,22.36,0.41
7-Jul-88,5.71,22.49,0.41
8-Jul-88,5.69,22.27,0.41
11-Jul-88,5.68,22.34,0.4
12-Jul-88,5.5,22.07,0.39
13-Jul-88,5.5,22.07,0.4
14-Jul-88,5.5,21.98,0.4
15-Jul-88,5.51,22.29,0.4
18-Jul-88,5.44,22.05,0.41
19-Jul-88,5.35,21.85,0.4
20-Jul-88,5.33,21.85,0.39
21-Jul-88,5.3,21.46,0.37
22-Jul-88,5.23,21.17,0.37
25-Jul-88,5.31,21.57,0.36
26-Jul-88,5.33,21.61,0.35
27-Jul-88,5.3,21.34,0.35
28-Jul-88,5.29,21.81,0.35
29-Jul-88,5.34,22.16,0.36
1-Aug-88,5.36,22.25,0.35
2-Aug-88,5.4,22.16,0.35
3-Aug-88,5.36,22.16,0.34
4-Aug-88,5.41,22.09,0.33
5-Aug-88,5.4,22.02,0.32
8-Aug-88,5.38,21.89,0.32
9-Aug-88,5.23,21.62,0.31
10-Aug-88,5.08,21.13,0.3
11-Aug-88,5.05,21.16,0.31
12-Aug-88,5.05,20.98,0.31
15-Aug-88,4.95,20.47,0.31
16-Aug-88,4.92,20.58,0.32
17-Aug-88,4.75,20.38,0.32
18-Aug-88,4.75,20.38,0.32
19-Aug-88,4.71,20.05,0.3
22-Aug-88,4.71,19.69,0.29
23-Aug-88,4.74,19.71,0.3
24-Aug-88,4.82,20.05,0.31
25-Aug-88,4.89,19.84,0.31
26-Aug-88,4.84,19.96,0.31
29-Aug-88,4.89,20.16,0.31
30-Aug-88,4.88,20.07,0.31
31-Aug-88,4.77,19.82,0.3
1-Sep-88,4.64,19.6,0.29
2-Sep-88,4.73,20.27,0.31
6-Sep-88,4.78,20.07,0.31
7-Sep-88,4.82,19.87,0.31
8-Sep-88,4.83,19.93,0.31
9-Sep-88,4.86,20.33,0.32
12-Sep-88,4.81,20.2,0.32
13-Sep-88,4.92,20.45,0.32
14-Sep-88,4.89,20.38,0.32
15-Sep-88,4.81,20.22,0.31
16-Sep-88,4.84,20.31,0.31
19-Sep-88,4.81,20.05,0.31
20-Sep-88,4.8,20.05,0.32
21-Sep-88,4.81,20.13,0.32
22-Sep-88,4.83,19.91,0.33
23-Sep-88,4.83,20.07,0.32
26-Sep-88,4.78,19.96,0.32
27-Sep-88,4.82,20.13,0.31
28-Sep-88,4.81,20.24,0.32
29-Sep-88,4.91,20.51,0.32
30-Sep-88,4.93,20.51,0.31
3-Oct-88,4.97,20.42,0.31
4-Oct-88,4.97,20.36,0.31
5-Oct-88,4.95,20.24,0.3
6-Oct-88,5.03,20.27,0.3
7-Oct-88,5.13,20.62,0.3
10-Oct-88,5.15,20.64,0.3
11-Oct-88,5.15,21.11,0.3
12-Oct-88,5.06,20.89,0.3
13-Oct-88,5.07,21.09,0.31
14-Oct-88,5.06,21.29,0.31
17-Oct-88,5.06,21.53,0.31
18-Oct-88,5.06,22.11,0.32
19-Oct-88,5.05,21.76,0.32
20-Oct-88,5.27,22.2,0.32
21-Oct-88,5.47,22.11,0.32
24-Oct-88,5.46,21.89,0.31
25-Oct-88,5.44,21.84,0.3
26-Oct-88,5.36,21.62,0.3
27-Oct-88,5.32,21.38,0.3
28-Oct-88,5.35,21.47,0.3
31-Oct-88,5.31,21.8,0.29
1-Nov-88,5.27,22.05,0.29
2-Nov-88,5.26,21.84,0.28
3-Nov-88,5.31,21.73,0.28
4-Nov-88,5.25,21.57,0.28
7-Nov-88,5.18,21.37,0.28
8-Nov-88,5.25,21.48,0.29
9-Nov-88,5.21,21.5,0.3
10-Nov-88,5.25,21.48,0.29
11-Nov-88,5.17,20.92,0.29
14-Nov-88,5.21,21.01,0.29
15-Nov-88,5.2,21.08,0.28
16-Nov-88,5.16,20.72,0.28
17-Nov-88,5.26,20.72,0.28
18-Nov-88,5.39,20.77,0.28
21-Nov-88,5.31,20.74,0.28
22-Nov-88,5.33,20.99,0.28
23-Nov-88,5.48,21.17,0.28
25-Nov-88,5.45,20.81,0.28
28-Nov-88,5.49,21.33,0.28
29-Nov-88,5.53,21.41,0.29
30-Nov-88,5.45,21.26,0.28
1-Dec-88,5.39,21.21,0.29
2-Dec-88,5.32,21.39,0.3
5-Dec-88,5.49,21.68,0.3
6-Dec-88,5.51,21.91,0.3
7-Dec-88,5.48,21.71,0.3
8-Dec-88,5.45,21.41,0.29
9-Dec-88,5.41,21.59,0.29
12-Dec-88,5.44,21.62,0.29
13-Dec-88,5.36,21.66,0.29
14-Dec-88,5.37,21.62,0.29
15-Dec-88,5.33,21.71,0.29
16-Dec-88,5.32,21.75,0.3
19-Dec-88,5.39,22.02,0.31
20-Dec-88,5.45,22.11,0.31
21-Dec-88,5.49,22.07,0.31
22-Dec-88,5.45,21.98,0.31
23-Dec-88,5.46,22.13,0.31
27-Dec-88,5.47,22.09,0.31
28-Dec-88,5.46,21.98,0.31
29-Dec-88,5.5,22.11,0.32
30-Dec-88,5.47,21.86,0.32
3-Jan-89,5.47,21.71,0.32
4-Jan-89,5.58,21.98,0.33
5-Jan-89,5.66,21.93,0.32
6-Jan-89,5.72,21.86,0.32
9-Jan-89,5.73,21.89,0.32
10-Jan-89,5.76,21.73,0.31
11-Jan-89,5.79,21.93,0.32
12-Jan-89,5.79,22.09,0.32
13-Jan-89,5.83,22.13,0.32
16-Jan-89,5.82,22.29,0.32
17-Jan-89,5.78,22.22,0.31
18-Jan-89,5.85,22.42,0.31
19-Jan-89,5.28,22.29,0.32
20-Jan-89,5.17,22.18,0.33
23-Jan-89,5.14,21.95,0.32
24-Jan-89,5.19,22.29,0.32
25-Jan-89,5.17,22.11,0.32
26-Jan-89,5.18,22.6,0.33
27-Jan-89,5.24,22.76,0.33
30-Jan-89,5.25,23.1,0.35
31-Jan-89,5.35,23.43,0.36
1-Feb-89,5.3,23.26,0.36
2-Feb-89,5.32,23.23,0.37
3-Feb-89,5.31,23.11,0.37
6-Feb-89,5.29,22.91,0.36
7-Feb-89,5.31,23.09,0.37
8-Feb-89,5.31,22.98,0.38
9-Feb-89,5.27,22.86,0.38
10-Feb-89,5.16,22.62,0.37
13-Feb-89,5.16,22.8,0.37
14-Feb-89,5.13,22.57,0.36
15-Feb-89,5.09,22.98,0.37
16-Feb-89,5.12,22.77,0.38
17-Feb-89,5.13,22.66,0.38
21-Feb-89,5.18,22.71,0.37
22-Feb-89,5.15,22.32,0.36
23-Feb-89,5.16,22.32,0.36
24-Feb-89,5.1,21.91,0.35
27-Feb-89,5.09,22.01,0.36
28-Feb-89,5.08,21.98,0.36
1-Mar-89,5.06,21.69,0.36
2-Mar-89,5.05,21.8,0.37
3-Mar-89,4.98,21.87,0.37
6-Mar-89,4.97,21.98,0.37
7-Mar-89,5.01,21.69,0.32
8-Mar-89,5.02,21.64,0.32
9-Mar-89,5.08,21.46,0.31
10-Mar-89,5.03,21.4,0.31
13-Mar-89,5.03,21.51,0.32
14-Mar-89,5.03,21.33,0.32
15-Mar-89,5.05,21.17,0.3
16-Mar-89,5.05,21.37,0.31
17-Mar-89,4.96,20.36,0.28
20-Mar-89,4.94,19.81,0.28
21-Mar-89,4.94,19.92,0.3
22-Mar-89,4.9,19.77,0.29
23-Mar-89,4.91,19.83,0.3
27-Mar-89,4.95,19.92,0.3
28-Mar-89,4.92,19.9,0.3
29-Mar-89,4.92,19.83,0.3
30-Mar-89,4.9,19.68,0.3
31-Mar-89,4.94,19.74,0.3
3-Apr-89,5.02,19.63,0.3
4-Apr-89,5.04,19.38,0.3
5-Apr-89,5,19.5,0.3
6-Apr-89,4.97,19.54,0.31
7-Apr-89,4.99,19.86,0.31
10-Apr-89,5.04,19.9,0.31
11-Apr-89,5.14,20.11,0.31
12-Apr-89,5.15,20.11,0.29
13-Apr-89,5.1,19.77,0.29
14-Apr-89,5.1,20.06,0.31
17-Apr-89,5.08,20.15,0.31
18-Apr-89,5.11,20.45,0.32
19-Apr-89,5.14,20.33,0.33
20-Apr-89,5.25,20.33,0.34
21-Apr-89,5.25,20.54,0.33
24-Apr-89,5.26,20.54,0.33
25-Apr-89,5.2,20.72,0.33
26-Apr-89,5.23,20.72,0.32
27-Apr-89,5.25,20.74,0.33
28-Apr-89,5.25,20.65,0.34
1-May-89,5.23,20.51,0.33
2-May-89,5.25,20.33,0.32
3-May-89,5.31,20.17,0.32
4-May-89,5.19,20.23,0.32
5-May-89,5.12,20.01,0.31
8-May-89,5.1,20.03,0.31
9-May-89,5.08,20.08,0.32
10-May-89,5.09,20.05,0.32
11-May-89,5.14,19.96,0.32
12-May-89,5.3,20.26,0.33
15-May-89,5.43,20.62,0.33
16-May-89,5.4,20.37,0.34
17-May-89,5.5,20.4,0.35
18-May-89,5.48,20.49,0.35
19-May-89,5.58,20.33,0.35
22-May-89,5.55,20.1,0.36
23-May-89,5.44,20.03,0.34
24-May-89,5.39,20.08,0.35
25-May-89,5.4,20.05,0.35
26-May-89,5.46,20.03,0.35
30-May-89,5.5,19.8,0.36
31-May-89,5.55,20.05,0.36
1-Jun-89,5.44,20.12,0.36
2-Jun-89,5.39,20.14,0.35
5-Jun-89,5.33,19.94,0.34
6-Jun-89,5.38,20.05,0.35
7-Jun-89,5.38,20.03,0.36
8-Jun-89,5.35,19.98,0.36
9-Jun-89,5.27,19.82,0.36
12-Jun-89,5.21,19.91,0.36
13-Jun-89,5.2,20.3,0.34
14-Jun-89,5.12,20.19,0.35
15-Jun-89,5.12,20.01,0.34
16-Jun-89,5.14,20.03,0.34
19-Jun-89,5.12,20.19,0.34
20-Jun-89,5.07,20.03,0.33
21-Jun-89,5.09,20.08,0.33
22-Jun-89,5.11,19.96,0.33
23-Jun-89,5.17,20.28,0.33
26-Jun-89,5.17,20.49,0.33
27-Jun-89,5.18,20.92,0.32
28-Jun-89,5.12,20.83,0.32
29-Jun-89,5.06,20.4,0.31
30-Jun-89,5.04,20.46,0.32
3-Jul-89,5.05,20.53,0.32
5-Jul-89,5.04,20.49,0.33
6-Jul-89,5.07,20.42,0.32
7-Jul-89,5.07,20.51,0.32
10-Jul-89,5.14,20.97,0.33
11-Jul-89,5.2,20.83,0.32
12-Jul-89,5.18,20.99,0.32
13-Jul-89,5.18,21.01,0.32
14-Jul-89,5.19,20.99,0.32
17-Jul-89,5.21,21.22,0.32
18-Jul-89,5.18,20.99,0.32
19-Jul-89,5.24,20.92,0.33
20-Jul-89,5.26,20.62,0.32
21-Jul-89,5.14,20.87,0.33
24-Jul-89,5.02,20.76,0.33
25-Jul-89,4.97,20.62,0.31
26-Jul-89,5.05,20.58,0.32
27-Jul-89,5.13,20.67,0.32
28-Jul-89,5.17,20.74,0.33
31-Jul-89,5.18,21.04,0.33
1-Aug-89,5.25,20.97,0.33
2-Aug-89,5.27,20.85,0.33
3-Aug-89,5.29,21.03,0.33
4-Aug-89,5.3,21.35,0.34
7-Aug-89,5.5,21.7,0.35
8-Aug-89,5.55,21.86,0.36
9-Aug-89,5.56,21.65,0.35
10-Aug-89,5.59,21.72,0.35
11-Aug-89,5.56,21.35,0.35
14-Aug-89,5.52,21.47,0.34
15-Aug-89,5.5,21.49,0.35
16-Aug-89,5.5,21.35,0.34
17-Aug-89,5.49,21.22,0.34
18-Aug-89,5.47,21.28,0.35
21-Aug-89,5.45,20.89,0.34
22-Aug-89,5.45,21.01,0.35
23-Aug-89,5.5,21.08,0.36
24-Aug-89,5.75,21.45,0.36
25-Aug-89,5.63,21.47,0.35
28-Aug-89,5.68,21.82,0.36
29-Aug-89,5.65,21.51,0.35
30-Aug-89,5.63,21.61,0.36
31-Aug-89,5.61,21.65,0.35
1-Sep-89,5.7,21.7,0.36
5-Sep-89,5.7,21.77,0.36
6-Sep-89,5.63,21.58,0.36
7-Sep-89,5.62,21.49,0.35
8-Sep-89,5.55,21.45,0.36
11-Sep-89,5.54,21.49,0.36
12-Sep-89,5.52,21.61,0.36
13-Sep-89,5.48,21.33,0.37
14-Sep-89,5.44,21.4,0.38
15-Sep-89,5.44,21.35,0.38
18-Sep-89,5.39,21.47,0.38
19-Sep-89,5.41,21.45,0.38
20-Sep-89,5.39,21.45,0.39
21-Sep-89,5.41,21.47,0.39
22-Sep-89,5.4,21.54,0.4
25-Sep-89,5.36,21.49,0.4
26-Sep-89,5.31,21.72,0.4
27-Sep-89,5.32,20.61,0.4
28-Sep-89,5.36,20.15,0.41
29-Sep-89,5.32,20.2,0.41
2-Oct-89,5.36,20.08,0.42
3-Oct-89,5.37,19.6,0.42
4-Oct-89,5.36,20.01,0.45
5-Oct-89,5.39,19.87,0.48
6-Oct-89,5.38,19.87,0.48
9-Oct-89,5.37,20.2,0.49
10-Oct-89,5.32,20.01,0.49
11-Oct-89,5.28,19.92,0.48
12-Oct-89,5.29,19.9,0.47
13-Oct-89,5.09,18.86,0.44
16-Oct-89,5.14,19.04,0.46
